https://item.yiyaojd.com/2943430.html,以岭0.35g*24粒/盒,2943430,27.00g,中国大陆,205020021,胶囊剂,国产,成人,中成药,口服,其他
用户名,评分,评论
刘***利,star5,这个药效果让人上瘾，太舒服了，喝完感觉肺很凉，呼气吸气都是凉的，特别舒服，效果可以说是立杆见影，买了好几盒，刚好有些咳嗽，按说明书吃药，一周左右就吃完了，每次吃完都好舒服。
刘***利,star5,喝完感觉肺部特别的凉，对这种感觉有些上瘾，一次喝四粒，见效很快，后面又回购了三次，始终不能根冶，治标挺有用的，大热天的喝完这个，出气都是凉的，就很神奇。
高***渣,star5,价格非常美丽 ，经济实惠。      比线下药店便宜很多 京东物流也是相当给力 快递小哥配送速度也相当的快。 活动价格很实惠
唯***7,star5,莲花清瘟胶囊真的很好用，特别是充好了药，你用鼻子一闻鼻子瞬间通气，他对感冒和流行性感冒感觉效果真是太好了，特别是这个颗粒，感觉比胶囊还要效果好买的经常备用
美***呦,star5,唉，也不知道怎么回事，一不小心阳了。赶紧下单了几包药，很快了，买了2天就送到了，用了***，便宜了好多，差不多一周好的，还有一盒没吃呢，放起来了。
指***人,star5,跟我在实体店买的一模一样！还是一样的好用，开心是正品，信赖商家，宝贝质感很好，价格也适中，无限回购！便宜又实惠，买了好多，宝贝一如既往的好?，性价比非常高，大品牌值得信赖?
R***i,star5,现在家里都是必不可缺少的东西，这个连花清瘟胶囊，对于感冒发烧上火，头痛都有很好的效果，而且在网上买了特别的方便。、质量很好，完全符合卖家对商品的描述，非常满意。、店主服务态度很好，很有耐心，包的质量超乎想象，物有所值，这次我用过后才评价，真得不错，值得推广。从那时起，购买日用品时首先想到的就是京东，它是真正的。出乎我的意料。经济、便宜、质量非常好，与卖方描述的完全一样。
贾***i,star5,京东物流非常快，基本上隔天就到了，快递员服务也不错，整个服务都比较满意。东西也都是正品，家里东西基本都是这里买。节日活动力度比较大，以后还会经常购买！
j***2,star5,"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，稜全超出期望值，发货速度非常快，包装非常仔细、严实，快递公司服务态度很好，运送速度很快，第二天早上就到了，又是很满意的一次购物，省时省力省钱省心！"
y***r,star5,不错，有效果，棒棒哒，清瘟解毒，石家庄以岭药业股份有限公司生产的，多次购买，感觉不错，活动价购买的，划算，价廉物美，好评。
唐***z,star5,都是在京东买的，也很方便，价格是比实体店贵点，但是日期比较新，看起来还是不错，永远支持京东，希望京东越来越好。
j***u,star5,性价比高，发货迅速。给单位买的备用药，家里也备了一些。京东药房的药，日期比较新，价格比实体店要实惠很多，虽然可以刷医保，但是这样脱离药品实际价值太多的虚高，仍然让人感觉不爽。阳毒肆虐时，买都买不到这种药，适当囤些安心。
思***女,star5,清热解毒常备药 平时感冒发烧吃点这个药好的也快 比药店便宜很多也放心是正品 多囤点药可以做到有备无患
j***h,star5,宝贝已收到，是我想要的，手感很好，质量也挺好，有问题客服也很快就解决了，态度非常好，一定好评！宝贝收到，一如既往的好，包装很到位，质量还不错，很喜欢，大品牌值得信赖质量很好哦，发货也很快，一家非常喜欢的店铺，我要疯狂推荐给朋友们趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！实物与描述的一样，质量相当好，卖家态度也好，有问必答，发货速度杠杠的，值得购买哦实物与描述的一样，质量相当好，卖家态度也好，有问必答，发货速度杠杠的，值得购买哦非常值得信赖的品牌，质量有保障，价格还亲民，相当满意
j***l,star5,京东大药房购药还是挺方便的，送货上门，速度很快。这款莲花清瘟胶囊，疫情期间抢不到，现在可以正常供应了，京东大药房，方便了消费者，希望越做越好。
1***m,star5,货已收到了，质量非常好，绝对是正品，发货速度很快，商家也非常讲信誉，客服态度非常满意，京东商城购买商品质量保证，价格便宜，商品齐全，京东商城会越做越强，超过所有电商，我就在京东商城购买商品，京东服务第一，质量第一，调换货相当快速，我介绍很多朋友来京东商城购买商品，大家一致认为京东商品好，各方面都到位，京东快递送货速度超快。感谢京东商城！
六***9,star5,二阳必备药品。效果杠杠好。吃两回就好了。没有去医院。京东药店就是方便快捷。京东自营的商品就是物美价廉，京东快递也是非常给力的。京东会员还有更多优惠在的。一直信赖京东自营的商品。
大***麻,star3,感觉这药就是智商税 帮家人买的 坑就一个字
j***8,star5,阳了，啦啦赶紧吃吧，备着1、东西收到了，发货速度很快，卖家客服耐心有礼貌，包包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物。2、质量很好，完全符合卖家对商品的描述，非常满意。我真的很喜欢，完全出乎意料。送货速度快，包装细致，物流公司服务态度好，送货速度快，购物很满意。3、热心卖家，下次再来。希望你下次有机会合作。祝你生意兴隆，质量非常好。出乎我的意料。包装很小心。谢谢您们。祝你生意兴隆。4、店主服务态度很好，很有耐心，包的质量超乎想象，物有所值，这次我用过后才评价，真得不错，值得推广。春天，最美是浓烟，看不够的是人间，如期而至的春天
j***q,star5,喜欢上京东购物，快和品质好真的令人高兴。这次二阳导致家中药箱库存告急，而去药店购买，贵且不说差劲的是基本上都是小药厂产品。当机立断下单京东大药房，购买了不少必备中成药，如连花清瘟，川贝粉，三金片，三黄片，牛黄解毒，银黄颗粒，vc银翘，京都枇杷膏，西药头孢等等，都是大厂品牌质量有保证非常好。满分奉上是必须的！
j***7,star5,618活动买几盒以岭 连花清瘟胶囊 0.35g*24粒放家里备用， 连花清瘟京东价格比实体店便宜， 清瘟解毒 宣肺泄热 流行性感冒 发烧或发热头痛咳嗽效果很好，京东物流很快，好评。
汉***e,star5,连花清瘟胶囊，治疗两道杠是必备药。这款药我买了好多次，质量很不错，收到很满意。客服服务态度好，考虑周到，疑问都可以解答。发货速度快，安全有保障。
j***b,star5,首阳期间吃了连花清瘟 其实也不知道到底是吃啥药才好的，但是首阳痊愈了 价格也很划算 送货上门很方便 非常赞哦 希望大家都健康
j***g,star5,不错，质量放心，赶上搞活动，价格很便宜，自营产品质量放心，这个药品还是不错的，效果很好，价格也很便宜，这次赶上搞活动了！
符***宛,star5,这是日常必备的药物了！连花清瘟胶囊药效显著，京东自营药房值得信赖，京东物流飞快！这些都是我坚持在京东消费的主要原因！很满意！
u***j,star5,搞活动买的，物美价廉物超所值，比实体店便宜很多，下次还会光顾顺便给京东点个赞……
u***j,star5,购买过多次了，外包装完好，日期都是近期的，物美价廉物超所值，比实体店便宜，下次还会光顾顺便给京东点个赞……
韦***庆,star5,东西收到了，送货速度超级快，送货上门挺好的，方便，包装完好，没有破损，东西不错，价格便宜实惠，感冒季节，家中常备，，，，，
j***g,star5,送货速度稍慢，从武汉发货到兰州，药很好，质量不错，比药店便宜很多，药店的药胡乱标价，治疗感冒效果很不错，推荐大家购买！！！
j***6,star5,非常好，已经买过很多次了，很柔软，出差用起来是非常方便的，效果也挺好的，不过上次买了盒马，自己做的，感觉那个也挺好的，各有千秋
李***8,star5,这些年一直在京东买东西合适习惯了，京东上买的都是一些品牌正品买的放心，这就是物流配送也很快送货上门取件小事就只有买了一些药品，身体挺好的，很努力
二***的,star5,跟在药店或者医院买的一样，京东大药房京东自营就是物美价廉，建议大家有些药品不见得非要到医院或药店去买，上上京东，很快到家。点赞京东大药房！
让***你,star5,整个包装看起来很精致，而且胶囊的数量也很多，可以使用一段时间。连花清瘟胶囊一盒，价格便宜，专职感冒药，家庭必备。买一点备好，在家里可能会用到。真的超级喜欢，质量非常好，与卖家描述的一致！常备药，一次买了三盒，比药房便宜，日期也可以的，京东物流加成，就是方便，就是快！京东大药房购药还是挺方便的，送货上门，速度很快。
I***j,star5,帮同事买的，下单第二天就到了，价格比较实惠，送货速度快，疫情第二波快来了，提前备点药，以备不时之需，药的效果还是很快的。
j***?,star5,家中常备药品，效期时间长，京东发货速度快，服务态度很好，快递小哥送货上门，关键价格和药店优惠！另外大家要注意身体，不要王重阳！爱护身体！！！
j***p,star5,家中常备药物，京东的价格给力，性价比高。京东物流速度非常快，头天下单，第二天就收到了，大大的赞。一次非常满意的购物，还会再次购买的。
d***u,star5,有优惠活动就备一些。这个效果不错，对于流感风热感冒病毒感冒都有不错的疗效，送货到家，方便快捷，非常满意
夜***刹,star5,近期甲型流感和新冠肺炎疫情又有抬头趋势，提前备好常用药品，防范于未然。这些都是按照国家疫情防控科学推荐的，相信国家。京东自营物流很快，质量有保证。
J***o,star5,这阵子南方大变天，日夜温差特别大，舍友还爱开空调，毫不意外的感冒了，身边复阳的也多，害怕自己阳了，赶紧买了连花清瘟，到的速度很快，可能因为我的症状不严重，吃了不到一版就基本康复了，谢天谢地。
零***器,star5,药品质量非常好是正品已多次购买，想必大家都知它的用途了吧不过我还是忍不住多嘴说句。这药对咳嗽喉咙痛特别有效，再加上二阳又要来了所以买点备用
M***8,star3,明明可以放小区，非要放别的地方
j***6,star5,感觉自己二次阳了吃了其它药没什么效果，特地在京东买了这个药吃了两次就好了很多，个人觉得二次阳喉咙痛咳嗽这个药效果还是很不错的
无***i,star5,药品已经收到，日期非常新，京东大药房，真心不错，我自2020年以来，一直在京东上买东西，主要是药物，质量有保证，尤其是京东自营药店，非常放心。疫情期间买药更是方便快捷，真心点赞！
-***安,star5,商品很好送到的也很快，在京东买东西最舒服的一点就是次日达而且送货上门马上疫情二阳阶段了，再屯一点药准备一下，京东也比较可信，不用再去医院买了。
j***y,star5,这个品牌的药品，已经反复购买多次了，东西质量很好的。这个有清热解毒功效的。效果还不错吧。以后还会继续回购哦！京东快递非常快！
j***7,star5,最近老妈感冒，吃了家里的莲花清瘟说是效果好，赶紧在京东补货，头一天下单，第二天就送到了，京东物流值得信赖，价钱比药房便宜很多
L***1,star5,以岭莲花清瘟胶囊可以用于普通和其它流行性感冒属热毒袭肺症状的治疗。治疗效果还是很不错的，而且药品价格适中，还有在京东商城上购买方便快捷。
吃***特,star5,了这个感觉还好，看着挺不错的。朋友朋看到了都让我给他们分享链接呢。收到货品好长时间了，一直没时间评论，已经用了一段时间了，自我感觉良好。东西很好，价格便宜效果非常不错。这次买得真是物超所值，下次还会再来，看起来不错，物流很快，真的很开心比较满意。宝贝快递特别快，物流真的特别给力！每次买他家的宝贝，两天就收到货了宝贝很好，客服态度也很好，我已经买了好几次了。这次是朋友让我帮他买的，我觉得重要的还是值得信赖！真的很开心。
土***r,star5,搞活动买的，物美价廉物超所值，比实体店便宜很多，下次还会光顾顺便给京东点个赞&hellip;&hellip;
J***a,star5,非常好，包装很好，盒子没有压坏也没破损，生产日期也新鲜，家中备着，现在各种病毒太多了，说不上什么时候家里人就感染了，老人孩子都住一起，还是要注意些。
a***3,star5,发货速度很快，包装简单稳妥，价格很实惠。药品质量很不错，下单有相关的京东服务提醒，日期很新鲜，查了是正品。正品行货，京东速度，值得购买。
陈***i,star5,用了几天后就感觉到了明显的改善。我之前一直感到头痛、咳嗽、喉咙痛等症状，但是使用了这个胶囊后，我的病情得到了很好的控制，症状有所缓解。我也很满意这个产品的质量和包装。胶囊外壳很容易打开，药粉也很容易吞咽。整个包装看起来很精致，而且胶囊的数量也很多，可以使用一段时间。
幸***季,star5,京东大药房，质量有保障，放心购买，价廉物美，现在能正常购买，以备之需，常备药，平时准备点。京东包装精致，发货快物流快，很快收到
j***h,star5,搞活动买的，物美价廉物超所值，比实体店便宜很多，下次还会光顾顺便给京东点个赞&amp;hellip;&amp;hellip;
孑***王,star5,这几年来都是在京东商城购买东西，在京东商城购买各种各样的日常生活用品和食品!家里的商品大部分都是在京东商城购买的!这个主要是因为京东商城购买的商品质量好!货真价实!没有假货!这京东快递送货****态度好!京东大药房的药品!真材实料!货真价实!价格便宜!促销活动买的莲花清瘟胶囊!治疗新冠病毒效果好!家里人都是吃这个药品!基本上都是二天就好了/物美价廉/
余***期,star5,京东大药房购药还是挺方便的，送货上门，速度很快。这款莲花清瘟胶囊，疫情期问抢不到，现在可以正常供应了，京东大药房，方便了消费者，希望越做越好。
x***o,star5,这个是真的好，材料和做工都特别精致，做工真的非常棒，我觉着我可以推荐给我朋友买宝贝已收到?，超级喜欢，颜值高又实用，超级喜欢！???好产品好品质好服务，宝贝确实值这个价钱，在这给商家点个赞?东西不错，还有优惠，可以放心省钱购买，不要犹豫了是正品，而且价格不贵，用着也很大气，一直在用，很好??真的好喜欢，客服态度也挺好的，值！以后有需要还会来买
H***_,star5,正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！发货很快，包装的很好，价格也特别实惠，还有这么多功效也是不错了，值得购买商品收到咯，特别喜欢。
j***知,star5,连花清瘟胶囊宣传对于新冠肺炎治疗效果好，以前没有抢到，价格也比较贵，这次来了二阳，很多人被传染了，看到现在的价格已经恢复到原来的价格，买点存着。
j***m,star5,买来预防感冒的 ，京东超市自营质量更有保证，京东做活动价格比实体便宜，物流又十分地给力，拍京东的自营商品，的确是优惠，正品，快速，省心，省力，好评！
j***p,star3,预计送到差很多天，现在京东服务没有以前好。。。。。。。。。。。。。。。。。。，，，，，，，，，，，，，，，，，，，，，，
p***8,star5,这款连花清瘟胶囊是买来为可能发生的二阳准备的，发热头痛这些毛病用连花清瘟胶囊效果不错。在京东买质量不错，价格也实惠，比在实体店买便宜。
j***n,star5,物流速度不错，刚好还有点咳嗽，所以吃了一点！感觉效果是真的不错，希望不忘初心，保证质量做更多更好的产品！
我***峰,star5,正好是618搞活动购买的，价格比平时实惠，东西质量也没有问题，应该是正品，搞活动多买了一点，反正保修期也长，家里人也都可以服用。
j***K,star5,以岭药业制造的连花清瘟胶囊，效果不错，功能很强， 清瘟解毒 宣肺泄热 流行性感冒 发烧或发热头痛咳嗽。
u***z,star5,相信京东大药房，不仅仅药品正规，而且对购买产品也负责问诊，价格优惠活动多多，希望可以在未来的日子永远购买放心药！！！平台越来越好！
O***g,star5,一直在京东大药房里面买的这个牌子的莲花清瘟胶囊，还是挺有效果的，自从疫情过后一直都有备着这个药，平时上火感冒也可以吃的，清热解毒挺好的，而且在京东买都是正品
L***o,star5,该品牌的产品已多次购买，产品的质量还是不错的。希望商家或京东多搞一些优惠活动，活动的力度还应再大点。尤其对老顾客还应再给予优惠。
宅***丁,star5,纯中药制剂，效果还可以，据说可以治疗新冠肺炎轻症。价格比药店便宜一些，主要是药店现在还是不怎么好买。京东自营安全放心。家中可以备几盒。日期也比较新。
沙***舟,star5,家庭常备药，感冒发烧用后效果好，没什么副作用。以岭 连花清瘟胶囊 0.35g*24粒 连花清瘟 清瘟解毒 宣肺泄热 流行性感冒 发烧或发热头痛咳嗽
j***9,star5,一如既往的赞一个这快递速度，头天下单第二天就到，而且完好无损。京东自营买的，相信应该不会有假货，日期也新鲜，202211的生产日期，2025年过期。
j***a,star5,感冒吃这个还是不错的，早点恢复对身体有好处的。怪不得这次的便宜，原来量少呀，下次买东西要看好规格呢，京东快递不是一般的好。
孟***6,star5,方便快捷的购物，药品做到随叫随到，而且保证正品，确实十分难得，日期也是最新的，不是库存压货，京东购物，要的就是放心与品质
天***8,star5,收到了，谢谢，真的快捷方便，上午刚看到，就家中长备，下了个单，现在就收到了，感谢快寄给力，送货小哥风雨无阻，选京东放心！
x***4,star5,新冠阳了几天，烧退了。但感觉还有感冒症状，咽干咽痛，买莲花清瘟次日达的，希望有好的效果。一次性买了五盒，价格还蛮划算的，希望药到病除。
雾***神,star5,挺快的，还专门发了好多条信息，专门提醒用药安全，可能是怕网上购药无法做到当面说清用药方法与禁忌，药包装完好，里面就正常的药物。
财***福,star5,常备药，一次买了三盒，比药房便宜，日期也可以的，京东物流加成，就是方便，就是快！不是着急马上服用的药，这里买没毛病！
闽***情,star5,很棒！生病了感冒了，吃点这个药效果很好。的，非常相信中成药的抗病毒作用。图二下面一盒是上个月在京东自营大药房买的，盒子偏白，这次买的不是京东的，盒子偏黄，不知道有没差异，而且这次买的又便宜，其实看不出来。盒备用。大人小孩都可以用，小孩子要减量。
爱***鬼,star5,这两天又感觉不太舒服，鼻塞喉咙痛口干浑身乏力，昨晚还有点发热，现在买药很方便了，赶紧备几盒，希望快点好起来，病来如山倒啊
别***呀,star5,家中常备莲花清瘟胶囊，无论是新馆还是普通感冒都有效果，以备不时之需，胶囊制剂不苦服用方便，京东大药房品质有保障，物流快，赞?
j***c,star5,很棒！生病了感冒了，吃点这个药效果很好。的，非常相信中成药的抗病毒作用。图二**一盒是上个月在京东自营大药房买的，盒子偏白，这次买的不是京东的，盒子偏黄，不知道有没差异，而且这次买的又便宜，其实看不出来。盒备用。大人小孩都可以用，小孩子要减量。
h***_,star5,看着还不错吧。。。…价格便宜一点就更好了。。。。。。。。不知道到底有没有效果。。。。。。过段时间再来评价吧。。。。。。相信京东的质量应该没有问题吧。。。
拍***呗,star5,阳了又阳，现在这些都是常备药啦，京东买药很方便，基本两天内就能到货，方便快捷，价格还优惠，好评好评哦
一***萘,star5,莲花清瘟胶囊。第二次新冠。赶快去买了一盒，解毒，发热。流鼻涕咳嗽的，用了二三天。转阴了。谢谢啦。快递也行啊。整体效果很好
梨***心,star5,发货速度很快，卖家服务也好，目前很满意货真价实，高颜值，高品质，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢???????????货真价实，高颜值，高品质，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢???????????
g***r,star5,效果不错，下次再来，五星好评，下次继续光顾，价格不贵，一次非常满意的购物！值得大家购买！亲们赶紧下单吧
j***w,star5,在京东大药房。买药品就是省心。物流也很快。价格比药店便宜。而且日期也很好。最主要的就是保证正品，放心。一如既往的支持京东。
S***t,star5,比平时要便宜，囤了不少，特别特别满意?，超级好看?，客服很有礼貌，很客气，良心商家，支持！?宝贝质量很好，收到货第一时间打开看了，很不错?，很满意?，客服也有问必答，感谢?包装非常结实，东西保护得很好，值得好评特别特别满意，超级好看，客服很有礼貌，很客气，良心商家，支持！一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评！包装非常结实，东西保护得很好，值得好评宝贝和介绍的一样，质感很好，功能强大，用了感觉不错真的超级喜欢，质量非常好，与卖家描述的一致！绝对是最开心的一次购物，店家服务态度很好，售后也是真心喜欢，颜色、款式都非常棒！正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！物流很快，质感很好，很漂亮，很喜欢物流很快，质感很好，很漂亮，很喜欢?宝贝收到了，很惊喜?，设计合理，时尚大方，继续关注，以后会回购的???包装非常好，很严实，值这个价格?宝贝收到了，很惊喜?，设计合理，时尚大方，继续关注，以后会回购的???跟我在实体店买的一模一样！还是一样的好用，开心是正品很好用，价格便宜了很多，性价比超高，真的特别划算，包装
j***0,star5,包装完好，在京东买东西放心，快递小哥服务周到，只要京东有的东西一定在京东买，不用担心其它问题，日期很近，疫情还没有结束，必须常备药，不至于急用时心慌。
j***G,star5,感冒了，头痛喉咙痛，鼻塞流涕的，难受的很，而且还浑身酸痛的，在该店买这药，用了后感觉好些了，这药效果还挺不错的，毕竟是中成药，副作用小见效快，相信中药的价值和作用。
张***7,star5,京东大药房品质有保障，比实体店实惠价格，老公二阳了，买了4盒，希望有效果，正好8天量，吃完快快好起来
银***光,star5,头一次在京东大药房买药，非常好，但是只用连花清瘟对抗甲流，效果有些慢（可能再加个消炎药或者抗病毒的药应该好的更快一些）
n***n,star5,2022年12月5日订货等了半个月收货，当时刚好全家都阳了正好可以用；生产日期新鲜2022年12月1日，功能强大，感冒类相关的症状基本都能治疗，避免重复用药风险，好评！
好***有,star5,感冒药收到了，一感冒就咳嗽厉害，所以不得不吃药才行，一次性拍了三种药，下猛药吃了才好得快！……这次真的超快就好了，不过吃药反应有点身体吃不消，又一直都在上班，真的好累好累哦！不过好在好得快……
美***5,star5,现在家里的药几乎都在京东买，这款胃药很好的，喝上胃里暖暖的，一下子胃病就缓和了好多。感冒药，连花清瘟前段时间也只有在京东可以抢到，京东很良心的企业。
c***4,star5,这几年来都是在京东商城购买东西，在京东商城购买各种各样的日常生活用品和食品！家里的商品大部分都是在京东商城购买的！这个主要是因为京东商城购买的商品质量好！货真价实！没有假货！这京东快递送货****态度好！京东大药房的药品！真材实料！货真价实！价格便宜！促销活动买的莲花清瘟胶囊！治疗新冠病毒效果好！家里人都是吃这个药品！基本上都是二天就好了！物美价廉！
c***4,star5,这几年来在线上买很多商品，各种各样的电商平台都买过。但是买的商品最多的还是在京东商城。这个主要是因为京东商城购买的商品质量好！货真价实！没有假货！京东快递送货****态度好！京东大药房的药信得过！没有假药！搞活动买十盒莲花清瘟胶囊回家。家里人吃了都说效果好！见效快！药到病除！且价格便宜！物美价廉！
c***9,star5,这几年来都是在京东商城购物，在京东商城购买各种各样的日常生活用品。家里吃的用的基本上都是在京东商城购买的。这个主要是因为京东商城购买的商品质量好！货真价实！没有假货！京东大药房的药品质量有保障！莲花清瘟胶囊疫情期间搞活动买的！买了好多！货真价实！治疗效果好！价格便宜！物美价廉！
J***e,star5,前一阶段，这是最红的药物。等阳完后，这个连花清瘟就很好购买了，正好我的嗓子毛毛的，所以购买了一些，吃了一盒多，就可以基本没问题，效果还是不错的，五星好评
j***O,star5,连花清瘟胶囊收到。备用药。预防新冠合流感病毒感染。京东快递。物流很快。价钱便宜。比实体店药店便宜。很满意！
j***m,star5,给家人买的。。送货比较快。包装严谨。大牌。正规厂家出品。值得信赖。。家人反应效果很好的。中药类。国货精品，值得推荐。疫情防护必备之一。
s***_,star5,因为疫情管控，下单后一直没发货，客服也很耐心解答想办法。后改了收货地址等了几天后发货。挺好的，很赞
h***4,star5,京东大药房终于有货了，快递??很快，家里老人家买不到药??，特意买来送给家里老人的，京东大药房价格公道，质量保证，买的放心。
j***x,star5,不错！不错！很不错！外面各个药店都买不到货了，京东大药房可以限购二盒，还送货上门，真是服务到位，支持京东大药房越做越好！
